X,Y,OBJECTID,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,LIGHT_CONDITION,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,Suburb,Year,Month,Month_name
144.79133703078315,-37.75786201502813,3424169,19/1/2015,20.11.00,Yes,Collision with vehicle,Monday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Dusk/Dawn,144.79134,-37.75786,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,CAIRNLEA,2015,1,January
144.8426896473061,-37.765642377803175,3424185,25/1/2015,21.46.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,Dark Street lights on,144.84269,-37.76564000000001,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,SUNSHINE NORTH,2015,1,January
145.0999289713926,-37.826247335697175,3424212,14/1/2015,13.30.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,Day,145.09993,-37.82625,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,"WHITEHORSE,BOROONDARA",METROPOLITAN SOUTH EAST REGION,SURREY HILLS,2015,1,January
145.1512718826734,-38.23531326842803,3424215,20/1/2015,10.00.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,145.15126999999995,-38.23531,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,"RURAL_VICTORIA,MELB_URBAN",MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,MOOROODUC,2015,1,January
145.01392475747224,-37.82991395534396,3424221,20/1/2015,12.30.00,No,Collision with vehicle,Tuesday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,Day,145.01391999999996,-37.82991,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,BURNLEY,2015,1,January
145.27089332462663,-38.08398104533508,3424234,17/1/2015,21.20.00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),Dark Street lights on,145.27088999999995,-38.08398,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,CRANBOURNE,2015,1,January
145.08252772945926,-38.00584769240543,3424236,17/1/2015,08.15.00,No,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,145.08253,-38.00585,KINGSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,MORDIALLOC,2015,1,January
144.82243923404144,-37.86560992763351,3424242,31/1/2015,19.00.00,Yes,Collision with vehicle,Saturday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,Dusk/Dawn,144.82244,-37.86561,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,ALTONA,2015,1,January
144.9758922238872,-37.8606500140013,3424245,31/1/2015,16.45.00,Yes,Collision with vehicle,Saturday,LEFT TURN SIDESWIPE,Unk.,144.97589,-37.86065,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,ST KILDA,2015,1,January
145.08287051946874,-37.85468272316758,3424250,29/1/2015,18.10.00,Yes,Collision with vehicle,Thursday,LEFT NEAR (INTERSECTIONS ONLY),Day,145.08286999999999,-37.85468,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,GLEN IRIS,2015,1,January
145.05512513752345,-37.89939740135413,3424254,15/1/2015,07.45.00,No,Collision with vehicle,Wednesday,RIGHT FAR (INTERSECTIONS ONLY),Day,145.05513,-37.8994,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,CARNEGIE,2015,1,January
145.0993045189333,-37.93358714433595,3424261,15/1/2015,08.40.00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,145.0993,-37.93359,KINGSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,OAKLEIGH SOUTH,2015,1,January
144.96030038604357,-37.80422744304453,3424262,15/1/2015,08.45.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,Day,144.9603,-37.80423,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,CARLTON,2015,1,January
145.9630472469986,-36.555087652468174,3424270,20/1/2015,15.33.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,145.96305,-36.55509,BENALLA,NORTH EASTERN REGION,3,1,0,1,0,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,TOWNS,TOWNS,BENALLA,NORTH EASTERN REGION,BENALLA,2015,1,January
145.0350756838187,-37.82409597496823,3424276,20/1/2015,07.55.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,Day,145.03508,-37.8241,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,HAWTHORN,2015,1,January
144.95459426059426,-37.83221232399321,3424278,20/1/2015,20.15.00,Yes,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),Dusk/Dawn,144.95459,-37.832209999999996,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,SOUTH MELBOURNE,2015,1,January
144.94999050268854,-37.800977551771844,3424302,1/2/2015,11.26.00,No,Collision with vehicle,Sunday,RIGHT TURN SIDESWIPE,Day,144.94998999999999,-37.800979999999996,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,NORTH MELBOURNE,2015,2,February
145.03990255268732,-37.99390203386114,3424314,3/1/2015,07.10.00,Yes,Collision with vehicle,Saturday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,Day,145.0399,-37.9939,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BAYSIDE,METROPOLITAN SOUTH EAST REGION,BEAUMARIS,2015,1,January
145.02820204836192,-37.86321021093798,3424322,14/1/2015,13.45.00,No,Struck Pedestrian,Wednesday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,Day,145.0282,-37.863209999999995,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MALVERN,2015,1,January
144.72724242572266,-37.58181663151444,3424328,17/12/2014,17.50.00,No,Collision with vehicle,Wednesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Day,144.72724,-37.58182,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,SMALL_CITIES,SMALL_CITIES,HUME,METROPOLITAN NORTH WEST REGION,SUNBURY,2014,12,December
144.4351656613228,-37.67641124721021,3424331,21/1/2015,10.30.00,No,Collision with vehicle,Wednesday,OTHER ADJACENT (INTERSECTIONS ONLY),Day,144.43517,-37.67641,MOORABOOL,WESTERN REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,No,0,2,0,0,0,0,SMALL_CITIES,SMALL_CITIES,MOORABOOL,WESTERN REGION,BACCHUS MARSH,2015,1,January
144.97084850889712,-37.77724226382612,3424344,23/1/2015,16.45.00,Yes,Collision with vehicle,Friday,LEFT TURN SIDESWIPE,Day,144.97085,-37.77724,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,BRUNSWICK EAST,2015,1,January
144.3402393439853,-38.099359918235066,3424346,31/1/2015,17.43.00,Yes,Collision with vehicle,Friday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,144.34024,-38.09936,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,BELL PARK,2015,1,January
144.63349204569852,-37.922480999768965,3424347,1/2/2015,15.45.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),Day,144.63349,-37.92248,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WYNDHAM,METROPOLITAN NORTH WEST REGION,WERRIBEE,2015,2,February
143.81897517743872,-37.555799453816384,3424359,15/1/2015,16.15.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,Day,143.81898,-37.5558,BALLARAT,WESTERN REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,NEWINGTON,2015,1,January
144.94982740698038,-37.801899711597024,3424372,6/1/2015,18.00.00,Yes,Collision with vehicle,Tuesday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,Unk.,144.94983,-37.8019,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,NORTH MELBOURNE,2015,1,January
144.63025069328805,-37.88970015900984,3424375,13/1/2015,17.10.00,No,Collision with vehicle,Tuesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,144.63025,-37.8897,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,WYNDHAM VALE,2015,1,January
145.28358968395352,-37.83777166757049,3424395,23/1/2015,19.30.00,Yes,No collision and no object struck,Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Unk.,145.28359,-37.83777,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,BAYSWATER,2015,1,January
144.962704180872,-37.763660475340316,3424423,21/1/2015,13.56.00,No,No collision and no object struck,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,144.9627,-37.763659999999994,MORELAND,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,BRUNSWICK,2015,1,January
145.00033059872783,-37.75689677207964,3424478,21/1/2015,23.00.00,Yes,Collision with vehicle,Wednesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Dark Street lights on,145.00033,-37.7569,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,THORNBURY,2015,1,January
145.1128523449309,-37.70936877278679,3424479,19/12/2014,21.11.00,Yes,No collision and no object struck,Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Unk.,145.11285,-37.70937,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,GREENSBOROUGH,2014,12,December
144.887889995312,-37.801289999005604,3424488,27/1/2015,22.20.00,Yes,Collision with vehicle,Monday,LANE CHANGE RIGHT (NOT OVERTAKING),Dark Street lights on,144.88789,-37.80129,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,FOOTSCRAY,2015,1,January
144.98718618858106,-37.800164082719306,3424494,28/1/2015,08.30.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,144.98719,-37.80016,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,COLLINGWOOD,2015,1,January
145.04007896869595,-37.87492158959415,3424499,28/1/2015,08.35.00,No,Collision with vehicle,Wednesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,145.04008000000005,-37.87492,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MALVERN EAST,2015,1,January
144.95510880026785,-37.83332178036671,3424510,3/2/2015,07.53.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,Dusk/Dawn,144.95511000000005,-37.83332,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,SOUTH MELBOURNE,2015,2,February
144.96428375896133,-37.75457126661664,3424513,5/9/2014,14.00.00,No,Collision with vehicle,Friday,RIGHT THROUGH,Day,144.96428,-37.75457,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,COBURG,2014,9,September
145.0084668707388,-38.33133043864133,3424516,16/1/2015,14.30.00,No,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),Day,145.00847,-38.33133,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,DROMANA,2015,1,January
146.9409956494911,-36.17657789617725,3424531,22/1/2015,09.24.00,No,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),Day,146.941,-36.17658,WODONGA,NORTH EASTERN REGION,3,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WODONGA,NORTH EASTERN REGION,BARANDUDA,2015,1,January
144.93589999997542,-37.80978000407364,3424532,22/1/2015,08.42.00,No,Collision with vehicle,Thursday,RIGHT TURN SIDESWIPE,Day,144.9359,-37.809779999999996,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,DOCKLANDS,2015,1,January
144.95308246991243,-37.79809805600158,3424540,28/1/2015,09.13.00,No,Collision with vehicle,Wednesday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,Day,144.95308,-37.7981,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,NORTH MELBOURNE,2015,1,January
145.02893007011468,-37.92490965271753,3424541,28/1/2015,12.45.00,No,Collision with vehicle,Wednesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Day,145.02893,-37.92491,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,BENTLEIGH,2015,1,January
145.32155327093457,-37.86099976200273,3424550,28/1/2015,15.45.00,No,Collision with vehicle,Wednesday,HEAD ON(OVERTAKING),Day,145.32155,-37.861,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,THE BASIN,2015,1,January
144.96231693635596,-37.84263124367377,3424572,12/1/2015,19.00.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),Dusk/Dawn,144.96232,-37.84263,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,ALBERT PARK,2015,1,January
144.97853296926132,-37.79795031748474,3424583,21/1/2015,19.00.00,Yes,Collision with vehicle,Wednesday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Dusk/Dawn,144.97853,-37.79795,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,FITZROY,2015,1,January
144.9756513794517,-37.80953754355915,3424587,21/1/2015,07.25.00,No,Collision with vehicle,Wednesday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Day,144.97565,-37.80954000000001,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,EAST MELBOURNE,2015,1,January
144.88123923774853,-37.802111664055374,3424603,23/3/2015,15.48.00,No,Collision with vehicle,Monday,LEFT TURN SIDESWIPE,Day,144.88124,-37.80211,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,1,0,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,WEST FOOTSCRAY,2015,3,March
145.089846879002,-37.839346233945534,3424607,27/3/2015,15.25.00,No,Collision with vehicle,Friday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,145.08985,-37.83935,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,CAMBERWELL,2015,3,March
144.81395025510315,-37.87373614751306,3424636,16/3/2015,08.15.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,144.81395,-37.87374000000001,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,ALTONA,2015,3,March
144.9800204337268,-37.8158075602572,3424676,2/4/2015,07.15.00,No,No collision and no object struck,Wednesday,OFF CARRIAGEWAY TO LEFT,Dusk/Dawn,144.98002,-37.81581,MELBOURNE,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,EAST MELBOURNE,2015,4,April
145.28642012442117,-37.79927951942642,3424687,16/3/2015,16.45.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,Day,145.28642,-37.799279999999996,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH,METROPOLITAN SOUTH EAST REGION,CROYDON,2015,3,March
144.95982082856463,-37.77137564059639,3424696,21/3/2015,18.45.00,Yes,Collision with vehicle,Saturday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,Unk.,144.95982,-37.77138,MORELAND,METROPOLITAN NORTH WEST REGION,2,2,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,1,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,BRUNSWICK,2015,3,March
145.12451887181132,-38.04209789577567,3424716,28/3/2015,12.30.00,No,Collision with vehicle,Saturday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Day,145.12452,-38.0421,KINGSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,CHELSEA,2015,3,March
144.34904206070289,-38.16910135318177,3430757,24/6/2015,06.45.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),Dark Street lights on,144.34904,-38.1691,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,BELMONT,2015,6,June
144.85242189189398,-37.739521396713094,3430760,24/6/2015,08.20.00,No,Collision with vehicle,Wednesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Dusk/Dawn,144.85242,-37.73952,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,1,0,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,KEILOR EAST,2015,6,June
144.96843286218876,-37.81961917032393,3430762,28/3/2015,20.45.00,Yes,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dusk/Dawn,144.96843,-37.81962,MELBOURNE,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,SOUTHBANK,2015,3,March
144.99016326675482,-37.78745798806097,3430763,1/6/2015,17.45.00,No,Collision with vehicle,Monday,RIGHT FAR (INTERSECTIONS ONLY),Dark Street lights on,144.99016,-37.787459999999996,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,FITZROY NORTH,2015,6,June
144.98813026529575,-37.78437167529717,3430775,1/7/2015,09.50.00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,144.98813,-37.78437,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,FITZROY NORTH,2015,7,July
